pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	0.4558011049723757	0.9408490725540352	0.06508775669173134	-0.30276695836738726	-0.9998632626892163	139	
KEGG_MEDICUS_REFERENCE_TRAIP_DEPENDENT_REPLISOME_DISASSEMBLY	0.4602076124567474	0.9453194766922663	0.07588869006061172	-0.4425555541502042	-1.0167985336386134	15	
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	0.4602272727272727	0.9453194766922663	0.10395847155995677	0.3160864287196522	0.9894240436523429	54	
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	0.4601018675721562	0.9453194766922663	0.07492788183937392	-0.4149121609508794	-0.9991025376332202	20	
WP_CANNABINOID_RECEPTOR_SIGNALING	0.45854483925549916	0.9453194766922663	0.07492788183937392	-0.4040165162937793	-1.002301449244839	23	
WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR	0.4597156398104265	0.9453194766922663	0.09314545753378035	0.39853610695219466	0.9888145701922523	18	
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	0.4609756097560976	0.9459273797841021	0.09466462231533423	0.34885233126091786	0.9888682551204999	29	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.46200607902735563	0.947112462006079	0.06911984565510101	-0.3498055070533735	-0.9960408919907993	49	
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION	0.462478184991274	0.9471516991349206	0.07608371609517249	-0.4389198407502709	-1.019651353517783	16	
PID_P38_MKK3_6PATHWAY	0.4642857142857143	0.9480678013392857	0.0745500777420554	-0.40004107964600155	-1.0110518089364138	26	
WP_ENDODERM_DIFFERENTIATION	0.4636627906976744	0.9480678013392857	0.06674261342419166	-0.3093759494157803	-0.9923081634484017	112	
WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE	0.46386946386946387	0.9480678013392857	0.0916795246008379	0.4176119355910014	1.0008239860580976	16	
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS	0.4666666666666667	0.9520000000000001	0.10434395258194858	0.32326450444769894	0.9833937845981581	47	
KEGG_THYROID_CANCER	0.46859903381642515	0.9531523148931371	0.09314545753378035	0.36049618627438507	0.9891724756729949	26	
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS	0.4684466019417476	0.9531523148931371	0.09344492194109945	0.35804750891575526	0.9696210665873168	25	
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA	0.4679878048780488	0.9531523148931371	0.06863256318367258	-0.3381307993134459	-0.98509478261021	59	
WP_TRYPTOPHAN_METABOLISM	0.46928327645051193	0.9536164538950637	0.07417589655880091	-0.4023266277990337	-0.9868439239053581	22	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT	0.4699074074074074	0.9539576591154261	0.09054289484694737	0.4040536622567936	0.9880747056632279	17	
BIOCARTA_ARAP_PATHWAY	0.4801864801864802	0.9539737500540271	0.08971046527429813	0.4115128629753808	0.9862073105126904	16	
BIOCARTA_ECM_PATHWAY	0.47785547785547783	0.9539737500540271	0.08998607949971373	0.41287632254239764	0.9894748968108638	16	
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY	0.4761092150170648	0.9539737500540271	0.07343814108388569	-0.4169021811112242	-0.9897093550772645	19	
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY	0.48205128205128206	0.9539737500540271	0.0728938564822936	-0.39753096861326626	-0.9935189310502939	24	
KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.48223350253807107	0.9539737500540271	0.0943563635421779	0.33536656109058977	0.9674236416644371	34	
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE	0.47750865051903113	0.9539737500540271	0.07399014391013414	-0.4361930336964885	-1.0021802525958947	15	
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	0.47231833910034604	0.9539737500540271	0.0745500777420554	-0.43702929553986714	-1.0041016154804214	15	
KEGG_MEDICUS_VARIANT_LRP6_OVEREXPRESSION_TO_WNT_SIGNALING_PATHWAY	0.4798061389337641	0.9539737500540271	0.07028128417173922	-0.36099886634850453	-0.9887347294823513	37	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.4738219895287958	0.9539737500540271	0.09721508088464663	0.34070456955177914	0.9848467630110893	36	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.4758269720101781	0.9539737500540271	0.09528798461948437	0.3424841325783143	0.9919858588209427	35	
KEGG_OLFACTORY_TRANSDUCTION	0.4770797962648557	0.9539737500540271	0.07307443991269867	-0.4089352906377606	-0.9847103195713142	20	
PID_P38_ALPHA_BETA_PATHWAY	0.47796610169491527	0.9539737500540271	0.0728938564822936	-0.3953974107549939	-0.9964953155253684	25	
REACTOME_CA_DEPENDENT_EVENTS	0.4727272727272727	0.9539737500540271	0.0721797965581253	-0.36905682484360974	-0.9875348259796091	33	
REACTOME_DAG_AND_IP3_SIGNALING	0.481421647819063	0.9539737500540271	0.07011321576425601	-0.3598199236780673	-0.985505739945291	37	
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.4807370184254606	0.9539737500540271	0.07200331366198796	-0.38006666397174443	-0.989547538048723	30	
REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION	0.4761092150170648	0.9539737500540271	0.07343814108388569	-0.4078716049394532	-0.9911036325116165	21	
REACTOME_HIV_TRANSCRIPTION_INITIATION	0.4779220779220779	0.9539737500540271	0.09624060232812902	0.3206684534642937	0.9716042835810288	43	
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	0.47768595041322315	0.9539737500540271	0.07165273668294567	-0.3741936772457317	-0.9866611824540379	31	
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.47086247086247085	0.9539737500540271	0.09082414190071554	0.4156316539723335	0.9960781606297415	16	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	0.47699757869249393	0.9539737500540271	0.09225972605273541	0.37938898298111434	0.9663033911620431	20	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.47715736040609136	0.9539737500540271	0.09497515259055948	0.3408878967988583	0.9744000514876815	32	
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING	0.4761092150170648	0.9539737500540271	0.07343814108388569	-0.4151971320699349	-0.9856616358196402	19	
WP_FERROPTOSIS	0.47987616099071206	0.9539737500540271	0.06815134386794833	-0.34050466556088904	-0.9776362644127593	56	
WP_GENETIC_CAUSES_OF_PORTOSINUSOIDAL_VASCULAR_DISEASE	0.47863247863247865	0.9539737500540271	0.07325586558284547	-0.39864259435411487	-0.9962971327628007	24	
WP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PATHWAY	0.48205128205128206	0.9539737500540271	0.0728938564822936	-0.3974748682990963	-0.9933787237996231	24	
WP_NUCLEAR_RECEPTORS	0.4770797962648557	0.9539737500540271	0.07307443991269867	-0.3925220834915512	-1.0000305524463742	27	
WP_WNTBETACATENIN_SIGNALING_IN_LEUKEMIA	0.47884940778341795	0.9539737500540271	0.072714107793444685	-0.3992941051780566	-0.9905858898200925	23	
REACTOME_SIGNALING_BY_NTRKS	0.4827586206896552	0.9541099015709538	0.10714023727672473	0.27350463542759545	0.9639377169821602	109	
BIOCARTA_PPARA_PATHWAY	0.4909090909090909	0.955343531865957	0.09466462231533423	0.3169160146399401	0.9602346412098198	43	
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY	0.49137931034482757	0.955343531865957	0.07235708510369071	-0.42048713093024065	-0.989085626552544	18	
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	0.4886561954624782	0.955343531865957	0.07325586558284547	-0.4292965453587835	-0.9972955489716528	16	
KEGG_MEDICUS_REFERENCE_LONG_PATCH_BER	0.48788927335640137	0.955343531865957	0.0728938564822936	-0.4295493746428822	-0.9869160383738559	15	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_GNAS_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	0.49160671462829736	0.955343531865957	0.08998607949971373	0.3528441056400743	0.9515795318772207	24	
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.4873096446700508	0.955343531865957	0.09374654224917187	0.3390398563662792	0.9691175797145082	32	
PID_ALPHA_SYNUCLEIN_PATHWAY	0.4892086330935252	0.955343531865957	0.09026354843400684	0.35562999778752097	0.9590927591159716	24	
PID_MTOR_4PATHWAY	0.48405797101449277	0.955343531865957	0.10208010766274725	0.30939674451590266	0.984688579025238	61	
REACTOME_EGFR_DOWNREGULATION	0.4878640776699029	0.955343531865957	0.0911073131586733	0.35353366869103947	0.9573972290682476	25	
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	0.48905109489051096	0.955343531865957	0.0911073131586733	0.36593214298548093	0.9686856937754784	23	
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.48985507246376814	0.955343531865957	0.10135074379709887	0.3193354179227861	0.9714412218682997	47	
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	0.488	0.955343531865957	0.12267918956880833	0.2589969707089924	0.9604482025762172	194	
WP_ANTIVIRAL_AND_ANTIINFLAMMATORY_EFFECTS_OF_NRF2_ON_SARSCOV2_PATHWAY	0.4892086330935252	0.955343531865957	0.09026354843400684	0.35653829841151585	0.9615423403014556	24	
WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	0.48859934853420195	0.955343531865957	0.06977925170762346	-0.35761804846169115	-0.9770227195695766	40	
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY	0.48792270531400966	0.955343531865957	0.09082414190071554	0.356527772239155	0.9782834674527077	26	
WP_METABOLIC_EPILEPTIC_DISORDERS	0.48872180451127817	0.955343531865957	0.06583119583688658	-0.32566107337095573	-0.9778612312307129	70	
WP_PPARALPHA_PATHWAY	0.4915254237288136	0.955343531865957	0.09054289484694737	0.3745358764653602	0.9539425333242779	20	
WP_PROTEOGLYCAN_BIOSYNTHESIS	0.49074074074074076	0.955343531865957	0.08809450103985174	0.3992499164382247	0.9763276032876358	17	
REACTOME_FANCONI_ANEMIA_PATHWAY	0.4925619834710744	0.9554240328738558	0.07011321576425601	-0.36458952888757246	-0.9755810832560755	33	
WP_EFFECT_OF_DASATINIB_ON_THE_BCRABL_SIGNALING_PATHWAY	0.49226804123711343	0.9554240328738558	0.09405034657278127	0.3275265720185603	0.9695862363584133	40	
REACTOME_CA2_PATHWAY	0.49390243902439024	0.95625	0.06598161440087301	-0.3419002202944584	-0.9788013278345625	51	
REACTOME_SIGNALING_BY_ERBB4	0.49348534201954397	0.95625	0.06928364673925483	-0.35677281072558265	-0.9747135059402091	40	
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS	0.4967105263157895	0.9590228167371337	0.06944814420031753	-0.36637511902505815	-0.9742695185004112	32	
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4	0.49658703071672355	0.9590228167371337	0.07130529873400379	-0.4008451244937304	-0.9740297048118408	21	
WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY	0.4965034965034965	0.9590228167371337	0.08783126344801238	0.40536588162095255	0.9714758197264959	16	
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.49853801169590645	0.9607769423558897	0.06350079680659454	-0.30471436326274537	-0.9777848403333177	115	
WP_FATTY_ACID_BETAOXIDATION	0.49829931972789115	0.9607769423558897	0.0709609456938284	-0.389802850323083	-0.9851760156643762	26	
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	0.5	0.962707182320442	0.08705158679467351	0.3907762539112202	0.9556060695178507	17	
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.5015151515151515	0.9629643542866683	0.06494076846128988	-0.32718803963483384	-0.9657935847940076	63	
WP_ENVELOPE_PROTEINS_AND_THEIR_POTENTIAL_ROLES_IN_EDMD_PHYSIOPATHOLOGY	0.5012722646310432	0.9629643542866683	0.09225972605273541	0.3205350256451484	0.9637153070082651	41	
WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1	0.5008460236886633	0.9629643542866683	0.07045008506584192	-0.3845560158811736	-0.9843906125690611	28	
WP_10Q22Q23_COPY_NUMBER_VARIATION	0.5024630541871922	0.9638993085370815	0.06879430956047748	-0.35503020209910996	-0.969779318306766	42	
BIOCARTA_NUCLEARRS_PATHWAY	0.5034965034965035	0.9641128102666565	0.08705158679467351	0.401433690069652	0.9620521627691171	16	
WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.5034965034965035	0.9641128102666565	0.08705158679467351	0.401433690069652	0.9620521627691171	16	
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	0.5043478260869565	0.9648593818369864	0.09957912004959042	0.3173051408253986	0.9652649734676473	47	
WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.5060827250608273	0.9672933986308865	0.08916471178206781	0.3629552985136066	0.9608054714233968	23	
KEGG_REGULATION_OF_AUTOPHAGY	0.5069444444444444	0.9680555555555556	0.08628656262672446	0.38884195933829846	0.9508759365693441	17	
KEGG_MEDICUS_REFERENCE_WNT_SIGNALING_PATHWAY	0.5088566827697263	0.9682049699027628	0.06720650937104644	-0.3559840904970235	-0.9723511129615219	38	
PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.5093378607809848	0.9682049699027628	0.06977925170762346	-0.40080184978281064	-0.9651251105496094	20	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.5093378607809848	0.9682049699027628	0.06977925170762346	-0.4005196813123194	-0.9644456529163075	20	
WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION	0.5093378607809848	0.9682049699027628	0.06977925170762346	-0.400954967195223	-0.9654938150844353	20	
WP_MESODERMAL_COMMITMENT_PATHWAY	0.5079825834542816	0.9682049699027628	0.06224904294985801	-0.3010550351150938	-0.9697236920624354	118	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	0.5114503816793893	0.9704562142392041	0.0911073131586733	0.33022846399546874	0.956488010108787	35	
PID_INTEGRIN_A4B1_PATHWAY	0.5110356536502547	0.9704562142392041	0.06961334388509648	-0.3835401866117157	-0.9771473270775991	27	
BIOCARTA_P53HYPOXIA_PATHWAY	0.5254237288135594	0.9713383193199238	0.08679497567717195	0.36845358317398186	0.9384509378980777	20	
KEGG_ETHER_LIPID_METABOLISM	0.5144230769230769	0.9713383193199238	0.08756971155485113	0.3628266476805516	0.9472571696118317	22	
PID_ERA_GENOMIC_PATHWAY	0.5189504373177842	0.9713383193199238	0.09821233512174378	0.3084923179855207	0.9424991899381112	50	
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.5235204855842185	0.9713383193199238	0.06293946920189672	-0.33827303579094964	-0.9677741306392922	50	
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	0.5246753246753246	0.9713383193199238	0.09082414190071554	0.30874169190439826	0.93546698196731	43	
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.5182481751824818	0.9713383193199238	0.08783126344801238	0.34062450776422504	0.9547492855794066	28	
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	0.5223097112860893	0.9713383193199238	0.0916795246008379	0.3270616935209709	0.9524451783807971	38	
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	0.5127334465195246	0.9713383193199238	0.06944814420031753	-0.39928518880480723	-0.9614730126492255	20	
REACTOME_HEMOSTASIS	0.5223700120918985	0.9713383193199238	0.052375908409799665	-0.27111135247918167	-0.977297087286449	405	
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	0.5168269230769231	0.9713383193199238	0.08730982576379309	0.366614653902287	0.9422770603073326	21	
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS	0.518324607329843	0.9713383193199238	0.07028128417173922	-0.415404159478739	-0.9650222526860145	16	
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES	0.5140350877192983	0.9713383193199238	0.0709609456938284	-0.41151203204616804	-0.9608578570744416	17	
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	0.5169082125603864	0.9713383193199238	0.06643641376628104	-0.35302570893890456	-0.9642704552091332	38	
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.5263157894736842	0.9713383193199238	0.06977925170762346	-0.40568902261680445	-0.9472614518023964	17	
REACTOME_TNF_SIGNALING	0.5156695156695157	0.9713383193199238	0.09721508088464663	0.30917973290864154	0.9538412938415686	52	
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.5196581196581197	0.9713383193199238	0.06911984565510101	-0.3874657565814201	-0.9683637117385557	24	
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	0.5188834154351396	0.9713383193199238	0.06720650937104644	-0.35055796600374295	-0.9574730258553947	41	
REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS	0.5217391304347826	0.9713383193199238	0.08705158679467351	0.34644464588823015	0.95061618154284655	26	
WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	0.5205254515599343	0.9713383193199238	0.06705125798294667	-0.35017103446034614	-0.9565063058914921	42	
WP_ALZHEIMERS_DISEASE	0.5254901960784314	0.9713383193199238	0.055710422676667086	-0.28504305747776637	-0.9743657903281273	207	
WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS	0.5254901960784314	0.9713383193199238	0.055710422676667086	-0.28504305747776637	-0.9743657903281273	207	
WP_BASE_EXCISION_REPAIR	0.5221088435374149	0.9713383193199238	0.06863256318367258	-0.3824212305059863	-0.9665199314553227	26	
WP_BREAST_CANCER_PATHWAY	0.522189349112426	0.9713383193199238	0.061840603575328466	-0.30043843110319596	-0.9623811439561054	116	
WP_ETHER_LIPID_BIOSYNTHESIS	0.5138888888888888	0.9713383193199238	0.08553569479878835	0.3874181380137196	0.9473941172774645	17	
WP_IL19_SIGNALING	0.5144230769230769	0.9713383193199238	0.08756971155485113	0.3776894376385356	0.948710820968859	19	
WP_NEURAL_CREST_CELL_MIGRATION_IN_CANCER	0.5263157894736842	0.9713383193199238	0.06658921041039328	-0.35866766689394347	-0.9537737607736632	32	
WP_NOVEL_INTRACELLULAR_COMPONENTS_OF_RIGILIKE_RECEPTOR_PATHWAY	0.5184049079754601	0.9713383193199238	0.06392719333599958	-0.3407353078643036	-0.9658897249679269	48	
WP_PARKINSONS_DISEASE_PATHWAY	0.5239669421487604	0.9713383193199238	0.06705125798294667	-0.35719796498774314	-0.9558024847363806	33	
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING	0.5231958762886598	0.9713383193199238	0.09054289484694737	0.3224374354668166	0.954520720528328	40	
WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING	0.5168269230769231	0.9713383193199238	0.08730982576379309	0.3775398006681435	0.948334950746182	19	
WP_PROGERIAASSOCIATED_LIPODYSTROPHY	0.518957345971564	0.9713383193199238	0.08628656262672446	0.3868321263144721	0.9597756289722631	18	
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE	0.5279805352798054	0.9726936557445577	0.08679497567717195	0.33660958978373645	0.9434957204772012	28	
REACTOME_SARS_COV_2_INFECTION	0.5278137128072445	0.9726936557445577	0.05502111171631165	-0.2821390447822542	-0.9782211107512294	250	
KEGG_ENDOCYTOSIS	0.5285118219749653	0.9728153342866658	0.058345277674361214	-0.2922019191015759	-0.9676204210589626	151	
BIOCARTA_RAC1_PATHWAY	0.5298245614035088	0.9739708144616119	0.06944814420031753	-0.4047537394127524	-0.9450776171992266	17	
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	0.5309446254071661	0.9739708144616119	0.06568136019340105	-0.3487960853456294	-0.9529208644404151	40	
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.5307167235494881	0.9739708144616119	0.06799225915440577	-0.39064686656677844	-0.94924854732432	21	
WP_CANONICAL_AND_NONCANONICAL_TGFB_SIGNALING	0.5314685314685315	0.9739708144616119	0.08407455779107234	0.38956102197219944	0.9335988308651298	16	
WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19	0.5311418685121108	0.9739708144616119	0.06863256318367258	-0.4108591780529165	-0.9439741651832995	15	
BIOCARTA_MAL_PATHWAY	0.5322862129144852	0.9746151236463998	0.06895673516728111	-0.40976373112059233	-0.9519190163411426	16	
BIOCARTA_PROTEASOME_PATHWAY	0.5361305361305362	0.9750177996217384	0.08359906036841593	0.3879553385198866	0.9297507451756798	16	
PID_LIS1_PATHWAY	0.535593220338983	0.9750177996217384	0.06720650937104644	-0.37749312922493516	-0.951372276812284	25	
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.535472972972973	0.9750177996217384	0.06705125798294667	-0.37084044626899465	-0.9552718796175974	29	
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS	0.5363489499192245	0.9750177996217384	0.06479433660007268	-0.3468375361540287	-0.9499484609254076	37	
REACTOME_PROTEIN_METHYLATION	0.5361305361305362	0.9750177996217384	0.08359906036841593	0.38760047475819664	0.9289002997400638	16	
REACTOME_RHO_GTPASE_CYCLE	0.5367027677496992	0.9750177996217384	0.050908286551510536	-0.2697427068177909	-0.9713899231250588	392	
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	0.5346869712351946	0.9750177996217384	0.06720650937104644	-0.3843919543398509	-0.9536159968092391	23	
REACTOME_TRIGLYCERIDE_CATABOLISM	0.535377358490566	0.9750177996217384	0.08431443206426534	0.39739548513250034	0.936576399813444	15	
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	0.533175355450237	0.9750177996217384	0.0847985102819124	0.38342055724459556	0.9513111281537318	18	
REACTOME_OTHER_INTERLEUKIN_SIGNALING	0.5384615384615384	0.977363782051282	0.0833634065110386	0.38738771424923574	0.9283904105283184	16	
BIOCARTA_FCER1_PATHWAY	0.543801652892562	0.9831927728923436	0.06523530560177027	-0.35521072511856877	-0.9366075788493056	31	
KEGG_WNT_SIGNALING_PATHWAY	0.5468975468975469	0.9831927728923436	0.05846932103863807	-0.2946637387996808	-0.9544765791919723	124	
PID_PI3KCI_PATHWAY	0.5440806045340051	0.9831927728923436	0.08705158679467351	0.3257106910226739	0.9356715818352842	33	
PID_REG_GR_PATHWAY	0.5464788732394367	0.9831927728923436	0.09314545753378035	0.30028495437822617	0.9541080572410295	58	
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.5460030165912518	0.9831927728923436	0.06064040094941603	-0.30783529047685704	-0.9464754017816422	80	
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES	0.5477178423236515	0.9831927728923436	0.11724971674979229	0.25113955661651377	0.9486539322023181	217	
REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	0.5471698113207547	0.9831927728923436	0.083129129135339	0.3951757450864308	0.9313449459629394	15	
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY	0.544839255499154	0.9831927728923436	0.06628421870126719	-0.3817044722553773	-0.9469487763381612	23	
REACTOME_RHOD_GTPASE_CYCLE	0.5457142857142857	0.9831927728923436	0.09405034657278127	0.30613697465574197	0.9349437307316311	48	
WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES	0.5477611940298508	0.9831927728923436	0.059989249649032995	-0.312518489658309	-0.9477694052587566	73	
WP_METABOLISM_OF_SPHINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS	0.5477855477855478	0.9831927728923436	0.0824344091527096	0.3846065392582346	0.9217252115644053	16	
WP_NANOPARTICLE_TRIGGERED_AUTOPHAGIC_CELL_DEATH	0.5456730769230769	0.9831927728923436	0.08431443206426534	0.36001369754993334	0.9253112088862091	21	
WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	0.5439093484419264	0.9831927728923436	0.09374654224917187	0.29715422564096355	0.9379824388188479	55	
PID_REELIN_PATHWAY	0.5493197278911565	0.9832045985270345	0.06613262047584399	-0.3764554685723841	-0.9514422439338561	26	
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	0.5504807692307693	0.9832045985270345	0.08383610571599288	0.3577359952412363	0.9194570330837702	21	
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS	0.5510835913312694	0.9832045985270345	0.06143641072012707	-0.3231219634367553	-0.9277281084054256	56	
WP_INSULIN_SIGNALING	0.5509641873278237	0.9832045985270345	0.05594285930657051	-0.2884562657410994	-0.9533558220264702	142	
WP_MALE_INFERTILITY	0.5503048780487805	0.9832045985270345	0.060771945185353275	-0.3061995027442458	-0.9451031418001687	85	
WP_MAMMARY_GLAND_DEVELOPMENT_PREGNANCY_AND_LACTATION_STAGE_3_OF_4	0.55	0.9832045985270345	0.06350079680659454	-0.3460087045539973	-0.9436121206336814	36	
WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS	0.5492307692307692	0.9832045985270345	0.06130260753962072	-0.32802300680824387	-0.9391013473591722	53	
BIOCARTA_BCR_PATHWAY	0.5551782682512734	0.984208298052498	0.06553210292824141	-0.37218285902906867	-0.9482122045597513	27	
BIOCARTA_PITX2_PATHWAY	0.5542452830188679	0.984208298052498	0.0824344091527096	0.39239657734632316	0.9247950403553309	15	
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY	0.5542372881355933	0.984208298052498	0.06553210292824141	-0.3750332707287041	-0.945172849598866	25	
